"","lang","word","sentiment","value"
"10478","english","excitation","joy",1
"10479","english","excite","joy",1
"10480","english","excited","joy",1
"10481","english","excitement","joy",1
"10482","english","exciting","joy",1
"10483","english","exhilaration","joy",1
"10484","english","expedient","joy",1
"10485","english","exquisite","joy",1
"10486","english","exuberance","joy",1
"10487","english","fain","joy",1
"10488","english","faith","joy",1
"10489","english","familiarity","joy",1
"10490","english","fancy","joy",1
"10491","english","fanfare","joy",1
"10492","english","favorable","joy",1
"10493","english","favorite","joy",1
"10494","english","feat","joy",1
"10495","english","feeling","joy",1
"10496","english","felicity","joy",1
"10497","english","fervor","joy",1
"10498","english","festival","joy",1
"10499","english","festive","joy",1
"10500","english","fete","joy",1
"10501","english","fidelity","joy",1
"10502","english","fiesta","joy",1
"10503","english","finally","joy",1
"10504","english","firstborn","joy",1
"10505","english","fitting","joy",1
"10506","english","flattering","joy",1
"10507","english","flirt","joy",1
"10508","english","fondness","joy",1
"10509","english","food","joy",1
"10510","english","football","joy",1
"10511","english","forefathers","joy",1
"10512","english","fortitude","joy",1
"10513","english","fortune","joy",1
"10514","english","found","joy",1
"10515","english","fraternal","joy",1
"10516","english","freedom","joy",1
"10517","english","freely","joy",1
"10518","english","friend","joy",1
"10519","english","friendliness","joy",1
"10520","english","friendly","joy",1
"10521","english","friendship","joy",1
"10522","english","frisky","joy",1
"10523","english","frolic","joy",1
"10524","english","fulfill","joy",1
"10525","english","fulfillment","joy",1
"10526","english","fun","joy",1
"10527","english","gain","joy",1
"10528","english","garden","joy",1
"10529","english","gem","joy",1
"10530","english","generosity","joy",1
"10531","english","generous","joy",1
"10532","english","genial","joy",1
"10533","english","gift","joy",1
"10534","english","giggle","joy",1
"10535","english","glad","joy",1
"10536","english","gladness","joy",1
"10537","english","glee","joy",1
"10538","english","glide","joy",1
"10539","english","glimmer","joy",1
"10540","english","glitter","joy",1
"10541","english","glorification","joy",1
"10542","english","glorify","joy",1
"10543","english","glory","joy",1
"10544","english","glow","joy",1
"10545","english","god","joy",1
"10546","english","godly","joy",1
"10547","english","godsend","joy",1
"10548","english","good","joy",1
"10549","english","goodness","joy",1
"10550","english","gorgeous","joy",1
"10551","english","graduation","joy",1
"10552","english","grandchildren","joy",1
"10553","english","grant","joy",1
"10554","english","gratify","joy",1
"10555","english","gratitude","joy",1
"10556","english","greatness","joy",1
"10557","english","green","joy",1
"10558","english","grin","joy",1
"10559","english","grow","joy",1
"10560","english","gush","joy",1
"10561","english","happily","joy",1
"10562","english","happiness","joy",1
"10563","english","happy","joy",1
"10564","english","hardy","joy",1
"10565","english","harmoniously","joy",1
"10566","english","harmony","joy",1
"10567","english","harvest","joy",1
"10568","english","heal","joy",1
"10569","english","healing","joy",1
"10570","english","healthful","joy",1
"10571","english","heartfelt","joy",1
"10572","english","heartily","joy",1
"10573","english","heavenly","joy",1
"10574","english","heavens","joy",1
"10575","english","hedonism","joy",1
"10576","english","helpful","joy",1
"10577","english","hero","joy",1
"10578","english","heroic","joy",1
"10579","english","heroism","joy",1
"10580","english","heyday","joy",1
"10581","english","highest","joy",1
"10582","english","hilarious","joy",1
"10583","english","hilarity","joy",1
"10584","english","hire","joy",1
"10585","english","hobby","joy",1
"10586","english","holiday","joy",1
"10587","english","holiness","joy",1
"10588","english","honest","joy",1
"10589","english","honeymoon","joy",1
"10590","english","hope","joy",1
"10591","english","hopeful","joy",1
"10592","english","hug","joy",1
"10593","english","humanitarian","joy",1
"10594","english","humanity","joy",1
"10595","english","humorous","joy",1
"10596","english","hurrah","joy",1
"10597","english","hymn","joy",1
"10598","english","illuminate","joy",1
"10599","english","illumination","joy",1
"10600","english","immaculate","joy",1
"10601","english","immerse","joy",1
"10602","english","improve","joy",1
"10603","english","improvement","joy",1
"10604","english","inauguration","joy",1
"10605","english","income","joy",1
"10606","english","independence","joy",1
"10607","english","infant","joy",1
"10608","english","infinity","joy",1
"10609","english","inheritance","joy",1
"10610","english","inseparable","joy",1
"10611","english","inspiration","joy",1
"10612","english","inspire","joy",1
"10613","english","inspired","joy",1
"10614","english","intelligence","joy",1
"10615","english","intense","joy",1
"10616","english","intimate","joy",1
"10617","english","intimately","joy",1
"10618","english","invite","joy",1
"10619","english","inviting","joy",1
"10620","english","jackpot","joy",1
"10621","english","jest","joy",1
"10622","english","joker","joy",1
"10623","english","journey","joy",1
"10624","english","jovial","joy",1
"10625","english","joy","joy",1
"10626","english","joyful","joy",1
"10627","english","joyous","joy",1
"10628","english","jubilant","joy",1
"10629","english","jubilee","joy",1
"10630","english","jump","joy",1
"10631","english","kind","joy",1
"10632","english","kindred","joy",1
"10633","english","kiss","joy",1
"10634","english","kitten","joy",1
"10635","english","kudos","joy",1
"10636","english","labor","joy",1
"10637","english","lamb","joy",1
"10638","english","laugh","joy",1
"10639","english","laughing","joy",1
"10640","english","laughter","joy",1
"10641","english","laurels","joy",1
"10642","english","legalized","joy",1
"10643","english","leisure","joy",1
"10644","english","liberate","joy",1
"10645","english","liberation","joy",1
"10646","english","liberty","joy",1
"10647","english","liking","joy",1
"10648","english","liquor","joy",1
"10649","english","lovable","joy",1
"10650","english","love","joy",1
"10651","english","lovely","joy",1
"10652","english","lovemaking","joy",1
"10653","english","lover","joy",1
"10654","english","loving","joy",1
"10655","english","loyal","joy",1
"10656","english","luck","joy",1
"10657","english","lucky","joy",1
"10658","english","luscious","joy",1
"10659","english","luster","joy",1
"10660","english","luxurious","joy",1
"10661","english","luxury","joy",1
"10662","english","lyre","joy",1
"10663","english","lyrical","joy",1
"10664","english","magical","joy",1
"10665","english","magnificence","joy",1
"10666","english","magnificent","joy",1
"10667","english","majestic","joy",1
"10668","english","majority","joy",1
"10669","english","marriage","joy",1
"10670","english","marrow","joy",1
"10671","english","marry","joy",1
"10672","english","marvelous","joy",1
"10673","english","marvelously","joy",1
"10674","english","massage","joy",1
"10675","english","masterpiece","joy",1
"10676","english","mastery","joy",1
"10677","english","matrimony","joy",1
"10678","english","medal","joy",1
"10679","english","meditate","joy",1
"10680","english","memorable","joy",1
"10681","english","meritorious","joy",1
"10682","english","merriment","joy",1
"10683","english","merry","joy",1
"10684","english","midwife","joy",1
"10685","english","mighty","joy",1
"10686","english","ministry","joy",1
"10687","english","miracle","joy",1
"10688","english","miraculous","joy",1
"10689","english","mirth","joy",1
"10690","english","money","joy",1
"10691","english","morals","joy",1
"10692","english","mother","joy",1
"10693","english","motherhood","joy",1
"10694","english","music","joy",1
"10695","english","musical","joy",1
"10696","english","nap","joy",1
"10697","english","notable","joy",1
"10698","english","nursery","joy",1
"10699","english","nurture","joy",1
"10700","english","oasis","joy",1
"10701","english","obliging","joy",1
"10702","english","obtainable","joy",1
"10703","english","opera","joy",1
"10704","english","opportune","joy",1
"10705","english","optimism","joy",1
"10706","english","orchestra","joy",1
"10707","english","ordination","joy",1
"10708","english","organ","joy",1
"10709","english","organization","joy",1
"10710","english","orgasm","joy",1
"10711","english","outburst","joy",1
"10712","english","outstanding","joy",1
"10713","english","overjoyed","joy",1
"10714","english","parade","joy",1
"10715","english","paragon","joy",1
"10716","english","passion","joy",1
"10717","english","passionate","joy",1
"10718","english","pastor","joy",1
"10719","english","pastry","joy",1
"10720","english","pay","joy",1
"10721","english","peace","joy",1
"10722","english","peaceful","joy",1
"10723","english","perfect","joy",1
"10724","english","perfection","joy",1
"10725","english","picnic","joy",1
"10726","english","picturesque","joy",1
"10727","english","playful","joy",1
"10728","english","playground","joy",1
"10729","english","playhouse","joy",1
"10730","english","pleasant","joy",1
"10731","english","pleased","joy",1
"10732","english","pleasurable","joy",1
"10733","english","pledge","joy",1
"10734","english","possess","joy",1
"10735","english","powerful","joy",1
"10736","english","practiced","joy",1
"10737","english","praise","joy",1
"10738","english","praised","joy",1
"10739","english","praiseworthy","joy",1
"10740","english","pray","joy",1
"10741","english","precious","joy",1
"10742","english","present","joy",1
"10743","english","preservative","joy",1
"10744","english","prestige","joy",1
"10745","english","presto","joy",1
"10746","english","pretty","joy",1
"10747","english","prevail","joy",1
"10748","english","pride","joy",1
"10749","english","priesthood","joy",1
"10750","english","princely","joy",1
"10751","english","privileged","joy",1
"10752","english","procession","joy",1
"10753","english","proficiency","joy",1
"10754","english","progress","joy",1
"10755","english","progression","joy",1
"10756","english","promise","joy",1
"10757","english","prosper","joy",1
"10758","english","prosperous","joy",1
"10759","english","proud","joy",1
"10760","english","providing","joy",1
"10761","english","purify","joy",1
"10762","english","purr","joy",1
"10763","english","quaint","joy",1
"10764","english","radiance","joy",1
"10765","english","radiant","joy",1
"10766","english","rapt","joy",1
"10767","english","rapture","joy",1
"10768","english","rave","joy",1
"10769","english","raving","joy",1
"10770","english","readiness","joy",1
"10771","english","receiving","joy",1
"10772","english","reconciliation","joy",1
"10773","english","recreation","joy",1
"10774","english","recreational","joy",1
"10775","english","rejoice","joy",1
"10776","english","rejoicing","joy",1
"10777","english","rekindle","joy",1
"10778","english","remarkable","joy",1
"10779","english","remedy","joy",1
"10780","english","renovation","joy",1
"10781","english","repay","joy",1
"10782","english","reproductive","joy",1
"10783","english","rescue","joy",1
"10784","english","resources","joy",1
"10785","english","respect","joy",1
"10786","english","respite","joy",1
"10787","english","resplendent","joy",1
"10788","english","restorative","joy",1
"10789","english","retirement","joy",1
"10790","english","revel","joy",1
"10791","english","revels","joy",1
"10792","english","revere","joy",1
"10793","english","reverence","joy",1
"10794","english","reverend","joy",1
"10795","english","reverie","joy",1
"10796","english","revival","joy",1
"10797","english","reward","joy",1
"10798","english","rhythmical","joy",1
"10799","english","ribbon","joy",1
"10800","english","rising","joy",1
"10801","english","roadster","joy",1
"10802","english","rollicking","joy",1
"10803","english","romance","joy",1
"10804","english","romantic","joy",1
"10805","english","romanticism","joy",1
"10806","english","romp","joy",1
"10807","english","safe","joy",1
"10808","english","saint","joy",1
"10809","english","saintly","joy",1
"10810","english","salary","joy",1
"10811","english","salutary","joy",1
"10812","english","salute","joy",1
"10813","english","salvation","joy",1
"10814","english","sanctification","joy",1
"10815","english","sanctify","joy",1
"10816","english","sanctuary","joy",1
"10817","english","satisfied","joy",1
"10818","english","save","joy",1
"10819","english","savor","joy",1
"10820","english","scholarship","joy",1
"10821","english","score","joy",1
"10822","english","sensational","joy",1
"10823","english","sensual","joy",1
"10824","english","sensuality","joy",1
"10825","english","sensuous","joy",1
"10826","english","serenity","joy",1
"10827","english","sex","joy",1
"10828","english","share","joy",1
"10829","english","shining","joy",1
"10830","english","shopping","joy",1
"10831","english","silly","joy",1
"10832","english","simplify","joy",1
"10833","english","sing","joy",1
"10834","english","smile","joy",1
"10835","english","smiling","joy",1
"10836","english","sonnet","joy",1
"10837","english","sonorous","joy",1
"10838","english","soothing","joy",1
"10839","english","soundness","joy",1
"10840","english","spa","joy",1
"10841","english","spaniel","joy",1
"10842","english","sparkle","joy",1
"10843","english","special","joy",1
"10844","english","spirits","joy",1
"10845","english","splendid","joy",1
"10846","english","splendor","joy",1
"10847","english","spouse","joy",1
"10848","english","star","joy",1
"10849","english","starry","joy",1
"10850","english","sterling","joy",1
"10851","english","strengthening","joy",1
"10852","english","sublimation","joy",1
"10853","english","succeed","joy",1
"10854","english","succeeding","joy",1
"10855","english","success","joy",1
"10856","english","successful","joy",1
"10857","english","sun","joy",1
"10858","english","sunny","joy",1
"10859","english","sunshine","joy",1
"10860","english","superman","joy",1
"10861","english","superstar","joy",1
"10862","english","supporter","joy",1
"10863","english","supremacy","joy",1
"10864","english","surprise","joy",1
"10865","english","sweet","joy",1
"10866","english","sweetheart","joy",1
"10867","english","sweets","joy",1
"10868","english","swim","joy",1
"10869","english","symmetry","joy",1
"10870","english","sympathetic","joy",1
"10871","english","symphony","joy",1
"10872","english","synchronize","joy",1
"10873","english","tantalizing","joy",1
"10874","english","teach","joy",1
"10875","english","tender","joy",1
"10876","english","tenderness","joy",1
"10877","english","thankful","joy",1
"10878","english","thanksgiving","joy",1
"10879","english","therapeutic","joy",1
"10880","english","thrill","joy",1
"10881","english","thrilling","joy",1
"10882","english","thriving","joy",1
"10883","english","tickle","joy",1
"10884","english","tinsel","joy",1
"10885","english","toast","joy",1
"10886","english","tranquil","joy",1
"10887","english","tranquility","joy",1
"10888","english","transcendence","joy",1
"10889","english","treasure","joy",1
"10890","english","treat","joy",1
"10891","english","tree","joy",1
"10892","english","triumph","joy",1
"10893","english","triumphant","joy",1
"10894","english","trophy","joy",1
"10895","english","truce","joy",1
"10896","english","TRUE","joy",1
"10897","english","twinkle","joy",1
"10898","english","unbeaten","joy",1
"10899","english","unconstrained","joy",1
"10900","english","undying","joy",1
"10901","english","unexpected","joy",1
"10902","english","unification","joy",1
"10903","english","unsurpassed","joy",1
"10904","english","untie","joy",1
"10905","english","uplift","joy",1
"10906","english","utopian","joy",1
"10907","english","vacation","joy",1
"10908","english","venerable","joy",1
"10909","english","veracity","joy",1
"10910","english","vernal","joy",1
"10911","english","victor","joy",1
"10912","english","victorious","joy",1
"10913","english","victory","joy",1
"10914","english","vindication","joy",1
"10915","english","virtuous","joy",1
"10916","english","visionary","joy",1
"10917","english","visitor","joy",1
"10918","english","vitality","joy",1
"10919","english","vivacious","joy",1
"10920","english","vivid","joy",1
"10921","english","volunteer","joy",1
"10922","english","voluptuous","joy",1
"10923","english","vote","joy",1
"10924","english","vow","joy",1
"10925","english","wages","joy",1
"10926","english","wealth","joy",1
"10927","english","weight","joy",1
"10928","english","welcomed","joy",1
"10929","english","whim","joy",1
"10930","english","whimsical","joy",1
"10931","english","white","joy",1
"10932","english","whiteness","joy",1
"10933","english","winner","joy",1
"10934","english","winning","joy",1
"10935","english","winnings","joy",1
"10936","english","witty","joy",1
"10937","english","wonderful","joy",1
"10938","english","wonderfully","joy",1
"10939","english","worship","joy",1
"10940","english","yearning","joy",1
"10941","english","young","joy",1
"10942","english","youth","joy",1
"10943","english","zeal","joy",1
"10944","english","zealous","joy",1
"10945","english","zest","joy",1
"10946","english","abandon","sadness",1
"10947","english","abandoned","sadness",1
"10948","english","abandonment","sadness",1
"10949","english","abduction","sadness",1
"10950","english","abortion","sadness",1
"10951","english","abortive","sadness",1
"10952","english","abscess","sadness",1
"10953","english","absence","sadness",1
"10954","english","absent","sadness",1
"10955","english","absentee","sadness",1
"10956","english","abuse","sadness",1
"10957","english","abysmal","sadness",1
"10958","english","abyss","sadness",1
"10959","english","accident","sadness",1
"10960","english","accursed","sadness",1
"10961","english","ache","sadness",1
"10962","english","aching","sadness",1
"10963","english","adder","sadness",1
"10964","english","adrift","sadness",1
"10965","english","adultery","sadness",1
"10966","english","adverse","sadness",1
"10967","english","adversity","sadness",1
"10968","english","afflict","sadness",1
"10969","english","affliction","sadness",1
"10970","english","affront","sadness",1
"10971","english","aftermath","sadness",1
"10972","english","aggravating","sadness",1
"10973","english","agony","sadness",1
"10974","english","ail","sadness",1
"10975","english","ailing","sadness",1
"10976","english","alcoholism","sadness",1
"10977","english","alienated","sadness",1
"10978","english","alienation","sadness",1
"10979","english","anathema","sadness",1
"10980","english","anchorage","sadness",1
"10981","english","anguish","sadness",1
"10982","english","animosity","sadness",1
"10983","english","annihilated","sadness",1
"10984","english","annihilation","sadness",1
"10985","english","annulment","sadness",1
"10986","english","anthrax","sadness",1
"10987","english","antisocial","sadness",1
"10988","english","anxiety","sadness",1
"10989","english","apathetic","sadness",1
"10990","english","apathy","sadness",1
"10991","english","apologize","sadness",1
"10992","english","appendicitis","sadness",1
"10993","english","arid","sadness",1
"10994","english","arraignment","sadness",1
"10995","english","arsenic","sadness",1
"10996","english","art","sadness",1
"10997","english","ashamed","sadness",1
"10998","english","ashes","sadness",1
"10999","english","assailant","sadness",1
"11000","english","assassin","sadness",1
"11001","english","assassination","sadness",1
"11002","english","atherosclerosis","sadness",1
"11003","english","atrocity","sadness",1
"11004","english","atrophy","sadness",1
"11005","english","attacking","sadness",1
"11006","english","attenuation","sadness",1
"11007","english","austere","sadness",1
"11008","english","autopsy","sadness",1
"11009","english","avalanche","sadness",1
"11010","english","awful","sadness",1
"11011","english","backwater","sadness",1
"11012","english","bacteria","sadness",1
"11013","english","bad","sadness",1
"11014","english","badly","sadness",1
"11015","english","bang","sadness",1
"11016","english","banish","sadness",1
"11017","english","banished","sadness",1
"11018","english","banishment","sadness",1
"11019","english","bankrupt","sadness",1
"11020","english","bankruptcy","sadness",1
"11021","english","banshee","sadness",1
"11022","english","barren","sadness",1
"11023","english","bastard","sadness",1
"11024","english","battered","sadness",1
"11025","english","battled","sadness",1
"11026","english","beating","sadness",1
"11027","english","beg","sadness",1
"11028","english","beggar","sadness",1
"11029","english","belittle","sadness",1
"11030","english","bereaved","sadness",1
"11031","english","bereavement","sadness",1
"11032","english","betray","sadness",1
"11033","english","betrayal","sadness",1
"11034","english","bier","sadness",1
"11035","english","bigoted","sadness",1
"11036","english","bitch","sadness",1
"11037","english","bitterly","sadness",1
"11038","english","bitterness","sadness",1
"11039","english","black","sadness",1
"11040","english","blackness","sadness",1
"11041","english","bleak","sadness",1
"11042","english","bleeding","sadness",1
"11043","english","blemish","sadness",1
"11044","english","blight","sadness",1
"11045","english","blighted","sadness",1
"11046","english","blindly","sadness",1
"11047","english","blindness","sadness",1
"11048","english","blockade","sadness",1
"11049","english","bloodshed","sadness",1
"11050","english","bloody","sadness",1
"11051","english","blue","sadness",1
"11052","english","blues","sadness",1
"11053","english","blunder","sadness",1
"11054","english","bomb","sadness",1
"11055","english","bomber","sadness",1
"11056","english","bondage","sadness",1
"11057","english","boredom","sadness",1
"11058","english","bothering","sadness",1
"11059","english","bottom","sadness",1
"11060","english","breakup","sadness",1
"11061","english","broke","sadness",1
"11062","english","broken","sadness",1
"11063","english","brute","sadness",1
"11064","english","bugaboo","sadness",1
"11065","english","bum","sadness",1
"11066","english","burdensome","sadness",1
"11067","english","burial","sadness",1
"11068","english","buried","sadness",1
"11069","english","burke","sadness",1
"11070","english","bury","sadness",1
"11071","english","cadaver","sadness",1
"11072","english","cage","sadness",1
"11073","english","calamity","sadness",1
"11074","english","cancel","sadness",1
"11075","english","cancer","sadness",1
"11076","english","captive","sadness",1
"11077","english","captivity","sadness",1
"11078","english","carcass","sadness",1
"11079","english","carcinoma","sadness",1
"11080","english","cardiomyopathy","sadness",1
"11081","english","carnage","sadness",1
"11082","english","case","sadness",1
"11083","english","casket","sadness",1
"11084","english","casualty","sadness",1
"11085","english","cataract","sadness",1
"11086","english","catastrophe","sadness",1
"11087","english","cemetery","sadness",1
"11088","english","chagrin","sadness",1
"11089","english","chaos","sadness",1
"11090","english","chargeable","sadness",1
"11091","english","choke","sadness",1
"11092","english","cholera","sadness",1
"11093","english","chronic","sadness",1
"11094","english","closure","sadness",1
"11095","english","clouded","sadness",1
"11096","english","cloudy","sadness",1
"11097","english","cocaine","sadness",1
"11098","english","coercion","sadness",1
"11099","english","coffin","sadness",1
"11100","english","coldness","sadness",1
"11101","english","collapse","sadness",1
"11102","english","collusion","sadness",1
"11103","english","coma","sadness",1
"11104","english","comatose","sadness",1
"11105","english","commemorate","sadness",1
"11106","english","committal","sadness",1
"11107","english","communism","sadness",1
"11108","english","complain","sadness",1
"11109","english","conceal","sadness",1
"11110","english","concerned","sadness",1
"11111","english","concussion","sadness",1
"11112","english","condemnation","sadness",1
"11113","english","condescension","sadness",1
"11114","english","condolence","sadness",1
"11115","english","confession","sadness",1
"11116","english","confine","sadness",1
"11117","english","confined","sadness",1
"11118","english","confinement","sadness",1
"11119","english","confiscate","sadness",1
"11120","english","conflict","sadness",1
"11121","english","consecration","sadness",1
"11122","english","console","sadness",1
"11123","english","constraint","sadness",1
"11124","english","contaminated","sadness",1
"11125","english","convict","sadness",1
"11126","english","corpse","sadness",1
"11127","english","corrupting","sadness",1
"11128","english","corse","sadness",1
"11129","english","couch","sadness",1
"11130","english","coward","sadness",1
"11131","english","crash","sadness",1
"11132","english","crazy","sadness",1
"11133","english","cremation","sadness",1
"11134","english","cringe","sadness",1
"11135","english","cripple","sadness",1
"11136","english","crippled","sadness",1
"11137","english","criticism","sadness",1
"11138","english","criticize","sadness",1
"11139","english","cross","sadness",1
"11140","english","crucifixion","sadness",1
"11141","english","cruel","sadness",1
"11142","english","cruelty","sadness",1
"11143","english","crumbling","sadness",1
"11144","english","crushed","sadness",1
"11145","english","cry","sadness",1
"11146","english","crying","sadness",1
"11147","english","crypt","sadness",1
"11148","english","cumbersome","sadness",1
"11149","english","cupping","sadness",1
"11150","english","curse","sadness",1
"11151","english","cursed","sadness",1
"11152","english","cutting","sadness",1
"11153","english","cyst","sadness",1
"11154","english","cytomegalovirus","sadness",1
"11155","english","daemon","sadness",1
"11156","english","damage","sadness",1
"11157","english","damages","sadness",1
"11158","english","damnation","sadness",1
"11159","english","danger","sadness",1
"11160","english","dark","sadness",1
"11161","english","darken","sadness",1
"11162","english","darkened","sadness",1
"11163","english","darkness","sadness",1
"11164","english","dashed","sadness",1
"11165","english","deadly","sadness",1
"11166","english","death","sadness",1
"11167","english","debacle","sadness",1
"11168","english","debt","sadness",1
"11169","english","decay","sadness",1
"11170","english","decayed","sadness",1
"11171","english","deceased","sadness",1
"11172","english","deceit","sadness",1
"11173","english","deceitful","sadness",1
"11174","english","deceive","sadness",1
"11175","english","decomposed","sadness",1
"11176","english","decomposition","sadness",1
"11177","english","default","sadness",1
"11178","english","defeated","sadness",1
"11179","english","defendant","sadness",1
"11180","english","defenseless","sadness",1
"11181","english","deflate","sadness",1
"11182","english","deformed","sadness",1
"11183","english","deformity","sadness",1
"11184","english","defunct","sadness",1
"11185","english","defy","sadness",1
"11186","english","degeneracy","sadness",1
"11187","english","degrading","sadness",1
"11188","english","delay","sadness",1
"11189","english","delirious","sadness",1
"11190","english","delirium","sadness",1
"11191","english","deluge","sadness",1
"11192","english","delusion","sadness",1
"11193","english","dementia","sadness",1
"11194","english","demise","sadness",1
"11195","english","demolish","sadness",1
"11196","english","demon","sadness",1
"11197","english","demonic","sadness",1
"11198","english","demonstrative","sadness",1
"11199","english","demoralized","sadness",1
"11200","english","denied","sadness",1
"11201","english","depart","sadness",1
"11202","english","departed","sadness",1
"11203","english","departure","sadness",1
"11204","english","dependence","sadness",1
"11205","english","deplorable","sadness",1
"11206","english","deplore","sadness",1
"11207","english","deport","sadness",1
"11208","english","deportation","sadness",1
"11209","english","depraved","sadness",1
"11210","english","depreciated","sadness",1
"11211","english","depress","sadness",1
"11212","english","depressed","sadness",1
"11213","english","depressing","sadness",1
"11214","english","depression","sadness",1
"11215","english","depressive","sadness",1
"11216","english","deprivation","sadness",1
"11217","english","derogation","sadness",1
"11218","english","derogatory","sadness",1
"11219","english","descent","sadness",1
"11220","english","desecration","sadness",1
"11221","english","desert","sadness",1
"11222","english","deserted","sadness",1
"11223","english","desolation","sadness",1
"11224","english","despair","sadness",1
"11225","english","despairing","sadness",1
"11226","english","despotism","sadness",1
"11227","english","destination","sadness",1
"11228","english","destitute","sadness",1
"11229","english","destroyed","sadness",1
"11230","english","destroying","sadness",1
"11231","english","detainee","sadness",1
"11232","english","detention","sadness",1
"11233","english","deteriorate","sadness",1
"11234","english","deteriorated","sadness",1
"11235","english","deterioration","sadness",1
"11236","english","devastate","sadness",1
"11237","english","devastating","sadness",1
"11238","english","devastation","sadness",1
"11239","english","deviation","sadness",1
"11240","english","devil","sadness",1
"11241","english","dictatorship","sadness",1
"11242","english","die","sadness",1
"11243","english","difficulties","sadness",1
"11244","english","difficulty","sadness",1
"11245","english","dilapidated","sadness",1
"11246","english","diminish","sadness",1
"11247","english","dire","sadness",1
"11248","english","disability","sadness",1
"11249","english","disable","sadness",1
"11250","english","disabled","sadness",1
"11251","english","disagreeing","sadness",1
"11252","english","disagreement","sadness",1
"11253","english","disallowed","sadness",1
"11254","english","disappoint","sadness",1
"11255","english","disappointed","sadness",1
"11256","english","disappointing","sadness",1
"11257","english","disappointment","sadness",1
"11258","english","disapproval","sadness",1
"11259","english","disapprove","sadness",1
"11260","english","disapproved","sadness",1
"11261","english","disapproving","sadness",1
"11262","english","disaster","sadness",1
"11263","english","disastrous","sadness",1
"11264","english","discolored","sadness",1
"11265","english","discomfort","sadness",1
"11266","english","disconnect","sadness",1
"11267","english","disconnected","sadness",1
"11268","english","discontent","sadness",1
"11269","english","discontinuity","sadness",1
"11270","english","discourage","sadness",1
"11271","english","discriminate","sadness",1
"11272","english","discrimination","sadness",1
"11273","english","disease","sadness",1
"11274","english","diseased","sadness",1
"11275","english","disembodied","sadness",1
"11276","english","disfigured","sadness",1
"11277","english","disgrace","sadness",1
"11278","english","disgraced","sadness",1
"11279","english","disgruntled","sadness",1
"11280","english","disgust","sadness",1
"11281","english","disheartened","sadness",1
"11282","english","disheartening","sadness",1
"11283","english","dishonest","sadness",1
"11284","english","dishonor","sadness",1
"11285","english","disillusionment","sadness",1
"11286","english","disliked","sadness",1
"11287","english","dislocated","sadness",1
"11288","english","dismal","sadness",1
"11289","english","dismay","sadness",1
"11290","english","dismemberment","sadness",1
"11291","english","dismissal","sadness",1
"11292","english","disparage","sadness",1
"11293","english","disparaging","sadness",1
"11294","english","disparity","sadness",1
"11295","english","dispassionate","sadness",1
"11296","english","dispel","sadness",1
"11297","english","displaced","sadness",1
"11298","english","displeased","sadness",1
"11299","english","dispossessed","sadness",1
"11300","english","disqualified","sadness",1
"11301","english","disqualify","sadness",1
"11302","english","disrespectful","sadness",1
"11303","english","disservice","sadness",1
"11304","english","dissolution","sadness",1
"11305","english","distraught","sadness",1
"11306","english","distress","sadness",1
"11307","english","disturbance","sadness",1
"11308","english","disturbed","sadness",1
"11309","english","divorce","sadness",1
"11310","english","doldrums","sadness",1
"11311","english","dole","sadness",1
"11312","english","dolor","sadness",1
"11313","english","domination","sadness",1
"11314","english","doomed","sadness",1
"11315","english","doomsday","sadness",1
"11316","english","doubt","sadness",1
"11317","english","downfall","sadness",1
"11318","english","drab","sadness",1
"11319","english","dreadful","sadness",1
"11320","english","dreadfully","sadness",1
"11321","english","dreary","sadness",1
"11322","english","drown","sadness",1
"11323","english","drugged","sadness",1
"11324","english","dull","sadness",1
"11325","english","dumps","sadness",1
"11326","english","duress","sadness",1
"11327","english","dwarfed","sadness",1
"11328","english","dying","sadness",1
"11329","english","dysentery","sadness",1
"11330","english","earthquake","sadness",1
"11331","english","elimination","sadness",1
"11332","english","emaciated","sadness",1
"11333","english","embarrass","sadness",1
"11334","english","embarrassment","sadness",1
"11335","english","embolism","sadness",1
"11336","english","emergency","sadness",1
"11337","english","emptiness","sadness",1
"11338","english","encumbrance","sadness",1
"11339","english","endemic","sadness",1
"11340","english","endless","sadness",1
"11341","english","endocarditis","sadness",1
"11342","english","enmity","sadness",1
"11343","english","enslaved","sadness",1
"11344","english","entangled","sadness",1
"11345","english","epidemic","sadness",1
"11346","english","epitaph","sadness",1
"11347","english","error","sadness",1
"11348","english","eschew","sadness",1
"11349","english","esteem","sadness",1
"11350","english","euthanasia","sadness",1
"11351","english","evanescence","sadness",1
"11352","english","evasion","sadness",1
"11353","english","evict","sadness",1
"11354","english","eviction","sadness",1
"11355","english","evil","sadness",1
"11356","english","excluded","sadness",1
"11357","english","excluding","sadness",1
"11358","english","exclusion","sadness",1
"11359","english","execution","sadness",1
"11360","english","executioner","sadness",1
"11361","english","exhausted","sadness",1
"11362","english","exhaustion","sadness",1
"11363","english","exile","sadness",1
"11364","english","exorcism","sadness",1
"11365","english","expel","sadness",1
"11366","english","expire","sadness",1
"11367","english","explode","sadness",1
"11368","english","expulsion","sadness",1
"11369","english","exterminate","sadness",1
"11370","english","extinct","sadness",1
"11371","english","failing","sadness",1
"11372","english","failure","sadness",1
"11373","english","fainting","sadness",1
"11374","english","faithless","sadness",1
"11375","english","fall","sadness",1
"11376","english","falling","sadness",1
"11377","english","famine","sadness",1
"11378","english","fasting","sadness",1
